price,lat,lng,updated,type,paseo,carretera,bulevar,autovia,calle,parque,plaza,avenida,publisher,age,garage,lift,surface,net_surface,garden,rooms,condition,bathrooms
819000.0,40.4190316,-3.7054562,1672701000.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,91.0,72.0,no,2.0, Reformado,2.0
689000.0,40.419337,-3.7003555,1673737740.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,yes,104.0,91.0,no,2.0,,2.0
535000.0,40.4167754,-3.7037902,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,103.0,,no,1.0, En buen estado,1.0
919000.0,40.4181687,-3.7026445,1673996940.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,96.0,84.0,no,3.0, Reformado,3.0
689000.0,40.4190555,-3.6981776,1674169740.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,104.0,91.0,no,2.0, En buen estado,2.0
890000.0,40.4175844,-3.7038665,1674860940.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,154.0,,no,3.0, En buen estado,2.0
980000.0,40.4178125,-3.7033124,1674860940.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,171.0,,no,3.0, En buen estado,2.0
919000.0,40.418622,-3.7021566,1673737740.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,yes,112.0,96.0,no,3.0,,3.0
182352.0,40.4167047,-3.7035825,1672960200.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,19.0,,no,,,
689000.0,40.4193474,-3.7004664,1672614600.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,104.0,100.0,no,2.0, En buen estado,2.0
889000.0,40.4195985,-3.7041934,1672614600.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,120.0,110.0,no,2.0, En buen estado,2.0
859000.0,40.4193078,-3.705328,1674774540.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,94.0,,no,3.0, En buen estado,3.0
859000.0,40.4186783,-3.7045833,1672701000.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,94.0,,no,3.0, En buen estado,3.0
919000.0,40.4192576,-3.7017335,1672787400.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,112.0,,no,3.0, En buen estado,3.0
889000.0,40.4189801,-3.7047542,1672787400.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,118.0,,no,2.0, En buen estado,2.0
450000.0,40.4162227,-3.706609,1672873800.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,69.0,,no,2.0, En buen estado,2.0
859000.0,40.4191565,-3.7049636,1672701000.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,94.0,77.0,no,3.0, Reformado,3.0
819000.0,40.4181153,-3.7056274,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,91.0,,no,2.0, En buen estado,2.0
2800000.0,40.4188684,-3.6999848,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,441.0,,no,5.0, En buen estado,4.0
1995000.0,40.4164611,-3.7046584,1672787400.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,yes,215.0,,no,5.0,,5.0
425000.0,40.4197276,-3.7062538,1672787400.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,49.0,,no,2.0, En buen estado,1.0
829000.0,40.4178125,-3.7033124,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,102.0,,no,3.0, En buen estado,3.0
689000.0,40.4195841,-3.7007317,1672787400.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,104.0,,no,2.0, En buen estado,2.0
880000.0,40.4184668,-3.7046033,1673391840.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,123.0,,no,4.0, En buen estado,3.0
400000.0,40.4168732,-3.705695,1673046300.0,Piso,1,1,1,1,1,1,1,1,particular,30.0,no,yes,72.0,68.0,no,2.0, En buen estado,2.0
829000.0,40.4165607,-3.700914,1673910420.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,101.0,84.0,no,2.0, En buen estado,2.0
829000.0,40.4165607,-3.700914,1673132940.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,101.0,,no,2.0, En buen estado,2.0
829000.0,40.41776202,-3.70060267,1674774300.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,84.0,67.0,no,2.0,,2.0
829000.0,40.4166222,-3.7020816,1672873740.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,88.0,83.0,no,2.0,,2.0
829000.0,40.4167969,-3.7020563,1672700820.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,no,101.0,84.0,no,2.0,,2.0
829000.0,40.4166172,-3.7018377,1675033680.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,no,101.0,101.0,no,2.0,,2.0
829000.0,40.4167972,-3.7017972,1672873560.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,101.0,67.0,no,2.0,,2.0
829000.0,40.4165607,-3.700914,1674947160.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,84.0,67.0,no,2.0, A estrenar,2.0
899000.0,40.4167523,-3.7012235,1674601620.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,yes,88.0,88.0,no,2.0,,2.0
899000.0,40.41770849,-3.70091907,1674947220.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,88.0,69.0,no,2.0,,2.0
899000.0,40.4165967,-3.7015206,1672614480.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,88.0,69.0,no,2.0,,2.0
,40.41755,-3.7011669,1674428880.0,Piso,1,1,1,1,1,1,1,1,particular,5.0,yes,no,85.0,,no,2.0, En buen estado,1.0
829000.0,40.4165607,-3.700914,1672528200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,115.0,105.0,no,2.0, En buen estado,2.0
899000.0,40.4172768,-3.7022606,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,88.0,,no,2.0, En buen estado,2.0
899000.0,40.4181269,-3.7023746,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,96.0,,no,2.0,,3.0
829000.0,40.4165525,-3.7007931,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,101.0,,no,2.0, En buen estado,2.0
,,,,,0,0,0,0,0,0,0,0,particular,,no,no,,,no,,,
590000.0,40.4080428,-3.7823508,1673046600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,163.0,120.0,no,3.0, En buen estado,2.0
690000.0,40.437210156,-3.800358742,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,167.0,,no,3.0,,2.0
990000.0,40.4151983,-3.7869858,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,150.0,,no,3.0, En buen estado,3.0
164000.0,40.3289021,-3.8566499,1672614600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,90.0,,no,4.0, En buen estado,2.0
139000.0,40.3275105,-3.8571793,1673737740.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,55.0,49.0,no,1.0, Reformado,1.0
115000.0,40.327263,-3.85731,1674774180.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,68.0,55.0,no,3.0, A reformar,1.0
192865.0,40.318028871,-3.85172512,1672873800.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,30.0,no,yes,109.0,115.0,no,4.0,,2.0
178000.0,40.320014715,-3.850241705,1674083340.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,30.0,no,no,90.0,,no,3.0, Reformado,1.0
178500.0,40.3272921,-3.8532341,1673391840.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,99.0,89.0,no,3.0,,1.0
188000.0,40.3194342,-3.8580812,1672614600.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,80.0,,yes,3.0, En buen estado,1.0
155000.0,40.3239302,-3.8515615,1674342540.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,71.0,,no,3.0, En buen estado,1.0
174000.0,40.320251,-3.849359,1672873800.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,30.0,no,yes,93.0,,no,3.0, En buen estado,1.0
159900.0,40.3138108,-3.8555087,1672873800.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,90.0,,no,3.0, En buen estado,1.0
199000.0,40.322111,-3.848627,1674083340.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,120.0,,no,4.0, En buen estado,2.0
189000.0,40.3119556,-3.8560642,1673046600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,76.0,,no,2.0, En buen estado,2.0
223000.0,40.3187424481859,-3.85117477038957,1674169740.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,98.0,,no,1.0,,1.0
179900.0,40.320571,-3.848662,1672873800.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,105.0,,no,3.0, En buen estado,2.0
189000.0,40.3294492,-3.8538813,1672873620.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,92.0,,no,3.0, En buen estado,1.0
212000.0,40.3125182,-3.8564086,1672873800.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,78.0,60.0,no,2.0,,2.0
219000.0,40.321102,-3.8532965,1672701000.0,Piso,2,2,2,2,2,2,2,2,particular,20.0,yes,yes,134.0,80.0,no,4.0, En buen estado,2.0
110000.0,40.324039601,-3.850430647,1674860940.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,75.0,,no,3.0, En buen estado,1.0
197000.0,40.3239302,-3.8515615,1672614600.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,69.0,,no,3.0,,1.0
165000.0,40.328953,-3.8555152,1674083340.0,Piso,2,2,2,2,2,2,2,2,particular,30.0,no,yes,75.0,70.0,no,3.0, A reformar,1.0
184900.0,40.31975,-3.848739,1674688140.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,95.0,,no,4.0, En buen estado,2.0
132000.0,40.3179204478419,-3.85264123962289,1674169740.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,90.0,,no,3.0,,1.0
259900.0,40.322121,-3.848983,1672873800.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,120.0,,no,4.0, En buen estado,2.0
199000.0,40.322111,-3.848627,1672873800.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,110.0,,no,3.0, En buen estado,2.0
206000.0,40.3227177,-3.85334,1674169740.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,147.0,108.0,no,4.0, En buen estado,2.0
169900.0,40.3204057,-3.8560077,1673046600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,84.0,,yes,3.0, A reformar,1.0
210000.0,40.3250266,-3.8530067,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,117.0,,no,2.0, En buen estado,2.0
183000.0,40.3219833,-3.8549736,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,105.0,,no,3.0, En buen estado,
175000.0,40.321743,-3.8563957,1673132760.0,Piso,1,1,1,1,1,1,1,1,particular,30.0,no,yes,75.0,,yes,3.0, En buen estado,1.0
159000.0,40.3170755,-3.8555466,1673046600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,88.0,,yes,3.0, En buen estado,2.0
165000.0,40.3198319,-3.8576964,1674860820.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,30.0,no,yes,75.0,,no,3.0,,1.0
126000.0,40.3266107,-3.856013,1673824080.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,59.0,,no,3.0, A reformar,1.0
101200.0,40.321985,-3.854432,1673651340.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,76.0,,no,2.0, A reformar,1.0
135000.0,40.3255,-3.85681,1672614600.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,68.0,,no,3.0,,1.0
149900.0,40.317985,-3.8513774,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,91.0,,yes,3.0, En buen estado,1.0
154000.0,40.3125182,-3.8564086,1674860940.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,88.0,,no,3.0,,1.0
130000.0,40.3167536,-3.8592903,1673046600.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,66.0,63.0,no,3.0, En buen estado,1.0
179900.0,40.3113307,-3.863475,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,118.0,,no,2.0, En buen estado,2.0
260000.0,40.3056153,-3.8691759,1674515340.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,118.0,,no,3.0, En buen estado,2.0
183000.0,40.313443,-3.856679,1673392140.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,88.0,,no,3.0, A reformar,2.0
374900.0,40.30786383,-3.857774905,1674601740.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,218.0,,no,3.0, En buen estado,2.0
283500.0,40.3139359,-3.8625121,1673046600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,141.0,110.0,no,3.0, En buen estado,2.0
225000.0,40.320778651,-3.850259554,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,30.0,yes,yes,121.0,94.0,yes,3.0, En buen estado,2.0
179000.0,40.317493,-3.852698,1674515220.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,110.0,110.0,yes,4.0, En buen estado,2.0
208000.0,40.3258808,-3.8492602,1674515220.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,120.0,120.0,yes,4.0, En buen estado,2.0
174000.0,40.320067,-3.849249,1673305500.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,30.0,no,yes,93.0,77.0,no,3.0, En buen estado,1.0
188000.0,40.3170406,-3.8548317,1674601740.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,110.0,110.0,yes,4.0, En buen estado,2.0
174000.0,40.3201782,-3.8489803,1673996940.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,30.0,no,yes,93.0,74.0,yes,3.0, En buen estado,1.0
166500.0,40.31683,-3.853684,1674515220.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,90.0,90.0,yes,3.0, En buen estado,1.0
132000.0,40.3174054,-3.8590855,1675033680.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,65.0,65.0,yes,3.0, Reformado,1.0
153000.0,40.324124,-3.8520925,1674947340.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,30.0,no,no,80.0,75.0,yes,3.0, En buen estado,1.0
225000.0,40.321389,-3.854563,1672528080.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,125.0,125.0,no,3.0, En buen estado,2.0
241000.0,40.320948,-3.848054,1672960200.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,124.0,110.0,yes,3.0, En buen estado,2.0
250000.0,40.3160463,-3.8628523,1672787400.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,10.0,yes,yes,94.0,75.0,yes,3.0, En buen estado,2.0
167000.0,40.3142779,-3.8667932,1672873800.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,50.0,yes,yes,75.0,70.0,yes,3.0, Reformado,1.0
175000.0,40.3252311,-3.8565789,1674947340.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,30.0,no,yes,74.0,70.0,no,3.0, En buen estado,1.0
168000.0,40.318745,-3.861094,1674947340.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,yes,yes,75.0,70.0,yes,3.0, Reformado,1.0
139990.0,40.3139293,-3.8547299,1672960200.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,128.0,120.0,no,3.0, En buen estado,2.0
235000.0,40.3138916,-3.8583911,1673046360.0,Piso,0,0,0,0,0,0,0,0,particular,10.0,yes,yes,,88.0,yes,3.0, En buen estado,1.0
139500.0,40.7449589,-3.5099291,1674169740.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,10.0,no,no,114.0,72.0,no,2.0, En buen estado,2.0
179500.0,40.7443315,-3.5076231,1672787340.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,30.0,yes,no,160.0,153.0,yes,3.0, En buen estado,2.0
170000.0,40.7452444,-3.5069258,1674774540.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,133.0,,no,,,
176000.0,40.744088028,-3.510635399,1673046540.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,115.0,100.0,no,2.0, En buen estado,2.0
116800.0,40.747216088,-3.515999707,1674342420.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,40.0,40.0,yes,1.0, En buen estado,1.0
160000.0,40.7429485,-3.5099781,1673392140.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,80.0,75.0,yes,2.0, En buen estado,1.0
160000.0,40.744003,-3.511272,1673392080.0,Piso,1,1,1,1,1,1,1,1,particular,10.0,yes,no,77.0,77.0,no,2.0, En buen estado,1.0
125000.0,40.7447748,-3.5130248,1673564940.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,72.0,53.0,no,1.0, En buen estado,1.0
510000.0,40.4646178,-3.6943055,1672873800.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,109.0,,no,5.0, A reformar,2.0
183000.0,40.4554893,-3.7023187,1672960200.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,50.0,no,yes,37.0,35.0,no,1.0, En buen estado,1.0
380000.0,40.4600858,-3.6986583,1672960140.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,30.0,yes,yes,104.0,104.0,no,3.0, A reformar,2.0
123990.0,40.454224,-3.7026691,1672701000.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,30.0,30.0,no,2.0, En buen estado,1.0
890000.0,40.4518468,-3.6964391,1674687840.0,Piso,1,1,1,1,1,1,1,1,particular,10.0,no,yes,200.0,168.0,no,4.0, A reformar,3.0
445000.0,40.481127,-3.6953188,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,104.0,,yes,3.0, A reformar,2.0
695000.0,40.47161931,-3.697252494,1672960200.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,140.0,,yes,3.0, En buen estado,2.0
450000.0,40.4706016603488,-3.69495940979326,1672787160.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,10.0,yes,yes,114.0,100.0,yes,3.0, En buen estado,3.0
209900.0,40.4705315,-3.6943615,1674688140.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,50.0,no,no,56.0,55.0,no,2.0, En buen estado,1.0
230000.0,40.4729376,-3.6916478,1674947280.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,73.0,70.0,no,3.0, En buen estado,1.0
223000.0,40.4670428,-3.7006344,1674256140.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,30.0,no,no,65.0,65.0,no,2.0, Reformado,1.0
275000.0,40.464771807,-3.69446115,1673305620.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,50.0,no,no,96.0,90.0,no,3.0, Reformado,2.0
155000.0,40.4701189,-3.7004674,1674688140.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,39.0,,no,1.0, En buen estado,1.0
289000.0,40.472507,-3.688727,1674947220.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,75.0,,no,2.0,,1.0
350000.0,40.4703823,-3.6999653,1674860940.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,5.0,yes,yes,85.0,70.0,no,2.0, En buen estado,1.0
1875000.0,40.4578289,-3.6828038,1673046600.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,263.0,,no,4.0, En buen estado,5.0
509600.0,40.471085,-3.6891417,1672787340.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,50.0,no,yes,132.0,118.0,no,4.0, En buen estado,2.0
289000.0,40.4719192,-3.6945208,1673046540.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,80.0,,no,2.0, En buen estado,1.0
278000.0,40.4694555,-3.7009016,1674688080.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,67.0,,no,2.0, En buen estado,1.0
310000.0,40.4692157,-3.7047741,1672614600.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,10.0,yes,yes,85.0,60.0,no,2.0, En buen estado,2.0
186900.0,40.4699,-3.69894,1672960200.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,50.0,,no,2.0, En buen estado,1.0
68500.0,40.391857,-3.6620396,1673824080.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,51.0,,no,2.0, En buen estado,1.0
470000.0,40.4698477,-3.6944207,1673651340.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,115.0,,no,3.0, En buen estado,3.0
172000.0,40.4707544,-3.6955669,1674774540.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,40.0,35.0,no,1.0,,1.0
360000.0,40.4697444,-3.6906108,1672614540.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,104.0,,no,3.0, En buen estado,1.0
179000.0,40.4704842,-3.689617,1674601740.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,42.0,37.0,no,1.0, A reformar,1.0
347000.0,40.4719491,-3.6898235,1674428940.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,67.0,,no,3.0, A reformar,1.0
310000.0,40.4653441,-3.6940669,1674947340.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,105.0,,no,3.0, En buen estado,1.0
1240000.0,40.466223536,-3.692071802,1672701000.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,224.0,,no,6.0, En buen estado,4.0
350000.0,40.46978,-3.69085,1672787400.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,102.0,102.0,yes,3.0, En buen estado,1.0
469000.0,40.4683946,-3.6983704,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,155.0,,no,4.0, En buen estado,2.0
735000.0,40.4689401,-3.6891304,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,162.0,,no,4.0, En buen estado,2.0
418000.0,40.4726175,-3.689826,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,101.0,,no,1.0, En buen estado,1.0
330000.0,40.4671112,-3.694312,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,92.0,,no,2.0,,1.0
950000.0,40.457793,-3.6906761,1672873800.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,30.0,no,yes,130.0,115.0,no,3.0, A estrenar,3.0
415000.0,40.4704729,-3.6888319,1674687840.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,71.0,70.0,no,2.0,,2.0
,,,,,0,0,0,0,0,0,0,0,particular,,no,no,,,no,,,
649000.0,40.4732307,-3.6879567,1673219160.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,50.0,no,yes,150.0,120.0,no,3.0, En buen estado,2.0
910000.0,40.4709896,-3.6890502,1672873800.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,50.0,yes,yes,207.0,182.0,yes,5.0, En buen estado,4.0
649000.0,40.47401,-3.68757,1672960200.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,yes,152.0,115.0,no,3.0, En buen estado,2.0
1449000.0,40.457793,-3.6906761,1672873800.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,50.0,no,yes,201.0,190.0,no,3.0, Reformado,3.0
6900000.0,40.4842607,-3.6852766,1674860940.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,672.0,,no,5.0, Reformado,5.0
920000.0,40.468056631,-3.689211009,1673996940.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,198.0,,no,5.0, En buen estado,3.0
650000.0,40.4657497,-3.6909303,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,132.0,,no,3.0,,2.0
649000.0,40.4741192,-3.6882034,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,152.0,,no,3.0, En buen estado,2.0
945000.0,40.4726332,-3.6882006,1672787400.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,yes,160.0,,no,3.0, En buen estado,2.0
945000.0,40.4711877,-3.6886414,1672787400.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,207.0,,no,5.0, En buen estado,4.0
423272.0,40.4468325788598,-3.69936605460012,1673132940.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,149.0,149.0,no,4.0,,2.0
1595000.0,40.446445925,-3.697172436,1672873800.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,50.0,no,yes,242.0,204.0,no,4.0, En buen estado,4.0
1290000.0,40.4469724,-3.7016169,1674774240.0,Piso,1,1,1,1,1,1,1,1,particular,50.0,yes,yes,,275.0,no,5.0, En buen estado,3.0
423273.0,40.4484,-3.69923,1641424320.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,yes,149.0,,no,4.0, En buen estado,2.0
423273.0,40.4475395,-3.699345,1674774480.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,yes,149.0,149.0,no,4.0, En buen estado,2.0
427500.0,40.4513485581814,-3.6937472516109,1674515280.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,62.0,,no,1.0,,1.0
480000.0,40.4505592,-3.6953912,1672528080.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,30.0,no,yes,61.0,61.0,no,1.0, En buen estado,1.0
239000.0,40.455449,-3.7003983,1674860820.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,yes,51.0,46.0,no,,,
1169000.0,40.4520911,-3.6967859,1673823720.0,Piso,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,340.0,,no,5.0, En buen estado,4.0
365000.0,40.455449,-3.7003983,1672614600.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,97.0,92.0,no,3.0, En buen estado,1.0
730000.0,40.4539419,-3.6987665,1673737740.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,yes,200.0,176.0,no,4.0, A reformar,3.0
239000.0,40.4557695415184,-3.70014367645919,1673564820.0,Piso,2,2,2,2,2,2,2,2,inmobiliaria,10.0,no,yes,67.0,51.0,no,1.0,,1.0
380000.0,40.4508434,-3.7009848,1674774540.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,93.0,73.0,no,2.0,,2.0
297500.0,40.4497017,-3.699982,1674515280.0,Piso,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,82.0,,no,3.0, A reformar,1.0
